Data Set 1:Time(s),Data Set 1:Pressure(kPa),Data Set 1:Angle(rad),Data Set 1:Velocity(rad/s),Data Set 1:Acceleration(rad/s²),Data Set 1:Temperature 1(°C),Data Set 1:Temperature 2(°C),Data Set 2:Time(s),Data Set 2:Pressure(kPa),Data Set 2:Angle(rad),Data Set 2:Velocity(rad/s),Data Set 2:Acceleration(rad/s²),Data Set 2:Temperature 1(°C),Data Set 2:Temperature 2(°C),Data Set 3:Time(s),Data Set 3:Pressure(kPa),Data Set 3:Angle(rad),Data Set 3:Velocity(rad/s),Data Set 3:Acceleration(rad/s²),Data Set 3:Temperature 1(°C),Data Set 3:Temperature 2(°C),Data Set 4:Time(s),Data Set 4:Pressure(kPa),Data Set 4:Angle(rad),Data Set 4:Velocity(rad/s),Data Set 4:Acceleration(rad/s²),Data Set 4:Temperature 1(°C),Data Set 4:Temperature 2(°C),Data Set 5:Time(s),Data Set 5:Pressure(kPa),Data Set 5:Angle(rad),Data Set 5:Velocity(rad/s),Data Set 5:Acceleration(rad/s²),Data Set 5:Temperature 1(°C),Data Set 5:Temperature 2(°C),Data Set 6:Time(s),Data Set 6:Pressure(kPa),Data Set 6:Angle(rad),Data Set 6:Velocity(rad/s),Data Set 6:Acceleration(rad/s²),Data Set 6:Temperature 1(°C),Data Set 6:Temperature 2(°C),Data Set 7:Time(s),Data Set 7:Pressure(kPa),Data Set 7:Angle(rad),Data Set 7:Velocity(rad/s),Data Set 7:Acceleration(rad/s²),Data Set 7:Temperature 1(°C),Data Set 7:Temperature 2(°C),Data Set 8:Time(s),Data Set 8:Pressure(kPa),Data Set 8:Angle(rad),Data Set 8:Velocity(rad/s),Data Set 8:Acceleration(rad/s²),Data Set 8:Temperature 1(°C),Data Set 8:Temperature 2(°C),Data Set 9:Time(s),Data Set 9:Pressure(kPa),Data Set 9:Angle(rad),Data Set 9:Velocity(rad/s),Data Set 9:Acceleration(rad/s²),Data Set 9:Temperature 1(°C),Data Set 9:Temperature 2(°C),Data Set 10:Time(s),Data Set 10:Pressure(kPa),Data Set 10:Angle(rad),Data Set 10:Velocity(rad/s),Data Set 10:Acceleration(rad/s²),Data Set 10:Temperature 1(°C),Data Set 10:Temperature 2(°C)
0.200000000000,110.023956298828,0.087266467512,-12.871803136335,-83.327353457679,117.908500671387,43.143314361572,0.200000000000,84.427444458008,0.436332315207,7.926703658369,252.574470618533,109.421585083008,40.421428680420,0.200000000000,94.464050292969,0.226892814040,-9.090257001420,272.808715177953,121.347999572754,40.677627563477,0.200000000000,120.881164550781,-0.174532935023,-7.684296390249,-272.842368461698,138.479415893555,42.816677093506,0.200000000000,84.017143249512,-2.111848354340,4.751174317466,360.479130421156,103.877258300781,40.985149383545,0.200000000000,96.263061523438,-1.658062934875,12.120340930091,-203.083064177154,115.948852539062,42.067317962646,0.200000000000,85.658340454102,-2.426007747650,12.896044055621,106.423331631555,138.646453857422,44.872383117676,0.200000000000,109.897705078125,-1.483529806137,-11.780973441071,-43.094571863796,126.126861572266,45.030761718750,0.200000000000,89.477302551270,-1.570796370506,13.332376546330,-40.872481272176,142.788314819336,44.504047393799,0.200000000000,119.145263671875,-1.867502331734,-9.575071765317,-252.237777099197,138.828277587891,45.281410217285
0.220000000000,95.600273132324,-0.279252678156,-10.447734925482,207.931198622388,117.892646789551,43.143314361572,0.220000000000,89.666679382324,0.715584993362,12.556674952308,36.765042301497,109.440422058105,40.418346405029,0.220000000000,84.963989257812,0.139626339078,4.339082890915,357.684781487433,121.356704711914,40.677627563477,0.220000000000,102.606964111328,-0.750491559505,-11.659768782556,117.600970775073,138.465530395508,42.816677093506,0.220000000000,85.942398071289,-1.850049018860,13.017245630423,104.133914466257,103.882637023926,40.985149383545,0.220000000000,116.525650024414,-1.396263480186,0.606018139256,-403.674734917320,115.956367492676,42.067317962646,0.220000000000,99.545478820801,-1.989675402641,11.126474373870,-235.774312168360,138.660400390625,44.870803833008,0.220000000000,97.904273986816,-1.780236005783,-10.229570666949,137.363916010033,126.107009887695,45.029182434082,0.220000000000,111.412666320801,-1.134464025497,4.799655576547,-363.071585005080,142.788314819336,44.502471923828,0.220000000000,98.377693176270,-2.426007747650,-11.490084727605,160.123191681909,138.814254760742,45.281410217285
0.240000000000,86.289581298828,-0.436332315207,-1.866532820794,356.270723550776,117.876808166504,43.143314361572,0.240000000000,102.354469299316,1.064650893211,10.229569011264,-216.449115103410,109.452980041504,40.416805267334,0.240000000000,87.678298950195,0.488692224026,13.332377249996,46.797983267885,121.382858276367,40.677627563477,0.240000000000,85.942398071289,-1.012290954590,0.993867570327,331.188334198094,138.451644897461,42.815116882324,0.240000000000,100.523887634277,-1.396263480186,10.908306307263,-249.477015969194,103.882637023926,40.985149383545,0.240000000000,118.229988098145,-1.623156189919,-11.441604130798,-230.421195795506,115.956367492676,42.068870544434,0.240000000000,116.967514038086,-1.797689199448,0.072722633680,-397.816543685801,138.674362182617,44.870803833008,0.240000000000,89.856048583984,-1.954768896103,-4.993579453892,249.780109957044,126.097076416016,45.029182434082,0.240000000000,120.818038940430,-1.256637096405,-9.502348303795,-281.629620326890,142.772720336914,44.504047393799,0.240000000000,84.837745666504,-2.652900457382,1.624124248823,352.567295647330,138.800247192383,45.281410217285
0.260000000000,83.764648437500,-0.366519153118,7.587334182527,288.531481846017,117.860969543457,43.141750335693,0.260000000000,117.283134460449,1.239183783531,1.793810601036,-352.331614236773,109.471839904785,40.413722991943,0.260000000000,106.489044189453,0.977384448051,7.514612438778,-324.387518850006,121.400321960449,40.677627563477,0.260000000000,85.184921264648,-0.680678427219,12.314267084002,64.944833169266,138.437774658203,42.815116882324,0.260000000000,117.977485656738,-1.221730589867,-0.824182894495,-400.274269696739,103.893424987793,40.983604431152,0.260000000000,100.744819641113,-2.076941967010,-12.459713882870,143.289420247814,115.956367492676,42.068870544434,0.260000000000,118.103736877441,-1.989675402641,-10.908306141694,-242.979193773167,138.702301025391,44.870803833008,0.260000000000,85.279609680176,-1.989675402641,1.236277487543,273.616715437836,126.087142944336,45.029182434082,0.260000000000,102.701637268066,-1.745329260826,-12.799081868596,108.881087076885,142.772720336914,44.502471923828,0.260000000000,85.500541687012,-2.321288108826,12.871802681022,73.294442514946,138.772232055664,45.282989501953
0.280000000000,88.909194946289,-0.069813169539,13.065729000502,34.105296715243,117.845138549805,43.141750335693,0.280000000000,120.723350524902,1.151917338371,-7.563093180458,-286.578759551048,109.496994018555,40.412181854248,0.280000000000,121.670204162598,0.977384448051,-7.223724884291,-329.235647172656,121.426498413086,40.677627563477,0.280000000000,106.520599365234,-0.122173056006,5.842004675004,-301.863849622968,138.437774658203,42.815116882324,0.280000000000,116.999076843262,-1.448623299599,-11.659768554899,-214.530065839673,103.898826599121,40.983604431152,0.280000000000,87.583610534668,-2.321288108826,-2.908880346351,378.626079792962,115.963874816895,42.068870544434,0.280000000000,102.827888488770,-2.408554315567,-13.017246789402,93.696948462798,138.716293334961,44.870803833008,0.280000000000,84.206504821777,-1.902408838272,7.199483778742,214.900347277706,126.077224731445,45.029182434082,0.280000000000,88.120155334473,-2.042035341263,-2.569511698352,375.831623182253,142.757156372070,44.502471923828,0.280000000000,105.636871337891,-1.762782573700,6.884355346362,-312.199787133270,138.758239746094,45.282989501953
0.300000000000,103.048820495605,0.314159274101,9.914439968351,-262.035069280063,117.829322814941,43.140186309814,0.300000000000,110.465812683105,0.855211377144,-12.508193196522,-62.924782159152,109.528450012207,40.409072875977,0.300000000000,106.646850585938,0.506145477295,-13.332377332780,37.068057816798,121.435226440430,40.677627563477,0.300000000000,120.218368530273,-0.244346112013,-9.672033227980,-225.573030378049,138.423904418945,42.815116882324,0.300000000000,100.965751647949,-1.884955644608,-12.532434695297,139.181914474861,103.909622192383,40.983604431152,0.300000000000,83.354347229004,-2.234021425247,8.920573525959,287.252118650042,115.971405029297,42.070426940918,0.300000000000,89.319503784180,-2.687807083130,-5.478395190504,347.820138673724,138.730270385742,44.870803833008,0.300000000000,87.457359313965,-1.675516128540,11.247676279810,74.338077303068,126.057395935059,45.029182434082,0.300000000000,83.827774047852,-1.902408838272,10.375014113055,241.295776709362,142.741577148438,44.502471923828,0.300000000000,119.934310913086,-1.832595825195,-8.847849236594,-274.424744930900,138.730270385742,45.282989501953
0.320000000000,118.482475280762,0.471238911152,-0.606017280370,-384.820869543164,117.821411132812,43.140186309814,0.320000000000,96.484001159668,0.523598790169,-10.423494420118,185.205562005716,109.572540283203,40.404449462891,0.320000000000,89.635116577148,0.139626339078,-4.629970693754,352.634643089532,121.452713012695,40.677627563477,0.320000000000,98.788002014160,-0.837758064270,-10.520457114196,179.179061899812,138.423904418945,42.813556671143,0.320000000000,88.088592529297,-2.129301786423,-3.684585127566,371.690519430019,103.920417785645,40.983604431152,0.320000000000,90.645088195801,-1.832595825195,13.550543288390,-59.928350196576,115.978919982910,42.070426940918,0.320000000000,83.669960021973,-2.687807083130,5.575358039803,347.247787371830,138.744247436523,44.870803833008,0.320000000000,96.136817932129,-1.378810167313,11.053751740191,-110.766441779740,126.047477722168,45.029182434082,0.320000000000,94.211555480957,-1.413716673851,12.605154183176,-161.133253555975,142.726028442383,44.502471923828,0.320000000000,100.871070861816,-2.391101121902,-12.071859505441,130.293648919941,138.716293334961,45.282989501953
0.340000000000,117.220008850098,0.279252678156,-10.617419984192,-237.760713502167,117.805595397949,43.140186309814,0.340000000000,87.583610534668,0.349065870047,-3.102807452281,325.397516681272,109.610374450684,40.399826049805,0.340000000000,84.048706054688,0.226892814040,8.799368701875,276.747824376978,121.461448669434,40.677627563477,0.340000000000,84.963989257812,-0.994837701321,3.417936350322,319.202683541211,138.423904418945,42.813556671143,0.340000000000,83.796211242676,-2.076941967010,7.708538737562,315.128926555684,103.931213378906,40.983604431152,0.340000000000,109.455833435059,-1.448623299599,5.817766653167,-364.519300422183,115.986427307129,42.070426940918,0.340000000000,86.415824890137,-2.408554315567,13.211172488001,88.074443700873,138.758239746094,44.870803833008,0.340000000000,109.645210266113,-1.151917338371,6.254096660349,-261.193343932614,126.037567138672,45.029182434082,0.340000000000,116.872825622559,-1.099557518959,0.509052971999,-393.742777085231,142.726028442383,44.502471923828,0.340000000000,85.311172485352,-2.652900457382,0.290887057781,355.496334808844,138.702301025391,45.284572601318
0.360000000000,102.922576904297,-0.104719758034,-12.871803674433,61.881086360778,117.789802551270,43.138622283936,0.360000000000,84.332756042480,0.383972465992,5.357191173567,303.244216620554,109.654571533203,40.396743774414,0.360000000000,93.043769836426,0.680678427219,12.823322373960,-108.847403438923,121.478927612305,40.677627563477,0.360000000000,87.141738891602,-0.593411982059,12.532434001979,-1.414037053761,138.423904418945,42.811992645264,0.360000000000,88.688262939453,-1.727875947952,13.744468986988,4.545124132692,103.947418212891,40.983604431152,0.360000000000,120.944282531738,-1.483529806137,-7.587333023548,-336.676223410500,115.986427307129,42.071979522705,0.360000000000,101.218238830566,-1.972222089767,10.811343126827,-253.247841272825,138.772232055664,44.870803833008,0.360000000000,119.239952087402,-1.082104206085,-1.212032967144,-306.880314271023,126.027648925781,45.029182434082,0.360000000000,117.409378051758,-1.378810167313,-12.265786528587,-185.474897562354,142.710464477539,44.502471923828,0.360000000000,84.238067626953,-2.373647928238,12.386988434527,109.184095750988,138.674362182617,45.284572601318
0.380000000000,90.013862609863,-0.383972465992,-6.884354290863,303.109567152497,117.781898498535,43.138622283936,0.380000000000,86.731445312500,0.593411982059,11.732490484913,124.772188115727,109.698806762695,40.393661499023,0.380000000000,114.789756774902,1.047197580338,2.084699376590,-377.413998041762,121.487686157227,40.677627563477,0.380000000000,109.676773071289,-0.087266467512,3.442177466220,-325.094522436920,138.423904418945,42.813556671143,0.380000000000,106.425918579102,-1.308997035027,8.411517573727,-324.791509336159,103.958229064941,40.982059478760,0.380000000000,107.751510620117,-1.902408838272,-13.647506137689,-3.400471889310,115.993942260742,42.071979522705,0.380000000000,117.977485656738,-1.797689199448,-0.581778089205,-399.903953075409,138.786239624023,44.870803833008,0.380000000000,119.681823730469,-1.204277157784,-8.338793781069,-221.936967177891,126.017753601074,45.029182434082,0.380000000000,97.588653564453,-1.884955644608,-10.932549668683,221.196244712229,142.694915771484,44.500900268555,0.380000000000,103.711616516113,-1.797689199448,7.926703989506,-287.420421286865,138.660400390625,45.284572601318
0.400000000000,84.364318847656,-0.436332315207,2.666475603150,353.543651707034,117.766098022461,43.138622283936,0.400000000000,96.610244750977,0.959931075573,11.974897442593,-137.262847217053,109.743103027344,40.390579223633,0.400000000000,118.293098449707,0.820304811001,-11.296159070399,-211.668322725153,121.505172729492,40.677627563477,0.400000000000,117.535621643066,-0.331612557173,-11.150715303504,-170.896837479194,138.423904418945,42.813556671143,0.400000000000,120.597106933594,-1.239183783531,-4.460285272863,-384.214853201016,103.974449157715,40.982059478760,0.400000000000,91.497261047363,-2.268928050995,-7.417650851938,320.987067426796,116.001472473145,42.071979522705,0.400000000000,117.093757629395,-2.007128715515,-11.417364411884,-225.101652796622,138.814254760742,44.870803833008,0.400000000000,110.623619079590,-1.483529806137,-11.708251304097,-46.158355925186,126.007843017578,45.029182434082,0.400000000000,85.626785278320,-2.042035341263,1.696846551365,380.646112478442,142.663833618164,44.500900268555,0.400000000000,120.218368530273,-1.815142512321,-7.611574729284,-293.514267713935,138.646453857422,45.284572601318
0.420000000000,85.121795654297,-0.261799395084,11.053752257592,188.336648926553,117.758193969727,43.137058258057,0.420000000000,112.548881530762,1.204277157784,5.114785747396,-331.996356160093,109.793785095215,40.389038085938,0.420000000000,98.251449584961,0.314159274101,-11.271918751299,191.737082873092,121.522674560547,40.677627563477,0.420000000000,96.294624328613,-0.907571256161,-9.017535381847,234.360293051182,138.423904418945,42.813556671143,0.420000000000,112.643569946289,-1.570796370506,-13.259654409356,-119.890391274735,103.990676879883,40.982059478760,0.420000000000,84.017143249512,-2.303834676743,4.605730209086,364.384640836053,116.009002685547,42.071979522705,0.420000000000,101.439178466797,-2.443461179733,-12.702118357023,118.173378991124,138.828277587891,44.870803833008,0.420000000000,98.377693176270,-1.762782573700,-10.084126889706,130.226345571839,125.988059997559,45.029182434082,0.420000000000,84.995552062988,-1.780236005783,12.532434529728,133.660485807024,142.663833618164,44.500900268555,0.420000000000,102.291343688965,-2.338741302490,-12.338507009877,93.090952730473,138.618576049805,45.284572601318
0.440000000000,94.337806701660,0.122173056006,12.774840845830,-111.204143326132,117.734535217285,43.137058258057,0.440000000000,121.259895324707,1.221730589867,-4.799654997057,-336.002835279537,109.838195800781,40.385959625244,0.440000000000,86.289581298828,0.122173056006,0.921146074931,376.134633149860,121.548957824707,40.679168701172,0.440000000000,83.764648437500,-0.977384448051,5.866245677074,297.756431793886,138.437774658203,42.813556671143,0.440000000000,96.452438354492,-1.989675402641,-10.787104070187,231.397523326270,104.001487731934,40.982059478760,0.440000000000,86.226463317871,-2.024581909180,13.211173315843,91.811582032177,116.024047851562,42.073535919189,0.440000000000,88.625137329102,-2.687807083130,-4.557247791025,356.270721941083,138.842285156250,44.870803833008,0.440000000000,90.171661376953,-1.937315583229,-5.260228945149,241.598868167695,125.978164672852,45.029182434082,0.440000000000,100.113586425781,-1.274090409279,10.132607983218,-262.876756397294,142.648300170898,44.500900268555,0.440000000000,86.068649291992,-2.652900457382,-1.139312154717,353.375272480426,138.604644775391,45.286151885986
