,Data Set 4:Pressure(kPa),Data Set 4:Angle(rad)
160,111.00235748291,4.377777770574755e-05
161,118.103736877441,4.088888873430016e-05
162,96.19994354248,3.355555435218737e-05
163,83.985580444336,3.24444434501396e-05
164,88.088592529297,3.799999947824553e-05
165,112.422630310059,4.377777770574755e-05
166,117.062202453613,4.044444414579526e-05
167,94.969039916992,3.333333262712394e-05
168,83.985580444336,3.24444434501396e-05
169,89.003883361816,3.82222219622234e-05
170,112.422630310059,4.377777770574755e-05
171,116.210029602051,4.022222204128097e-05
172,95.095283508301,3.31111109020605e-05
173,83.669960021973,3.2666666693019186e-05
174,88.940757751465,3.8666666171264716e-05
175,113.748229980469,4.4e-05
176,115.042251586914,3.999999955730309e-05
177,94.022186279297,3.31111109020605e-05
178,83.449028015137,3.2666666693019186e-05
179,89.792922973633,3.888888865524259e-05
180,114.88444519043,4.4e-05
181,114.979133605957,3.977777783223965e-05
182,94.022186279297,3.2888888418082625e-05
183,83.480590820312,3.2888888418082625e-05
184,90.739776611328,3.9111110759769614e-05
185,114.789756774902,4.4e-05
186,113.937591552734,3.955555534826178e-05
187,93.264709472656,3.2666666693019186e-05
188,83.228103637695,3.2888888418082625e-05
189,90.645088195801,3.955555534826178e-05
190,115.894424438477,4.4e-05
191,112.706687927246,3.9111110759769614e-05
192,92.28630065918,3.2666666693019186e-05
193,83.228103637695,3.31111109020605e-05
194,91.939117431641,3.977777783223965e-05
195,117.062202453613,4.4e-05
196,112.706687927246,3.888888865524259e-05
197,91.591934204102,3.24444434501396e-05
198,83.322784423828,3.333333262712394e-05
199,92.980659484863,3.999999955730309e-05
200,116.999076843262,4.377777770574755e-05
201,111.444229125977,3.8666666171264716e-05
202,91.339447021484,3.24444434501396e-05
203,83.133415222168,3.333333262712394e-05
204,94.306243896484,4.044444414579526e-05
205,117.945930480957,4.377777770574755e-05
206,110.339561462402,3.82222219622234e-05
207,90.61353302002,3.24444434501396e-05
208,83.259666442871,3.355555435218737e-05
209,94.1484375,4.066666662977313e-05
210,118.766532897949,4.377777770574755e-05
211,110.465812683105,3.799999947824553e-05
212,89.950736999512,3.222222172506344e-05
213,83.228103637695,3.377777759507969e-05
214,95.41089630127,4.088888873430016e-05
215,118.734970092773,4.355555550636418e-05
216,109.013977050781,3.777777775318209e-05
217,89.098571777344,3.222222172506344e-05
218,83.354347229004,3.3999999320143126e-05
219,96.862731933594,4.133333332279232e-05
220,119.555572509766,4.355555550636418e-05
221,107.625267028809,3.7333332785239066e-05
222,89.13013458252,3.222222172506344e-05
223,83.417465209961,3.4222221804121e-05
224,96.925857543945,4.155555542731935e-05
225,120.123680114746,4.355555550636418e-05
226,107.593704223633,3.711111030126119e-05
227,88.372650146484,3.222222172506344e-05
228,83.449028015137,3.444444352918444e-05
229,98.535507202148,4.177777753183364e-05
230,120.155242919922,4.3333333212124464e-05
231,106.20499420166,3.666666609221988e-05
232,87.583610534668,3.2e-05
233,83.701522827148,3.466666677207676e-05
234,100.082023620605,4.199999982608609e-05
235,120.597106933594,4.3111111107597435e-05
236,104.72159576416,3.6444444367143714e-05
237,87.583610534668,3.2e-05
238,83.985580444336,3.488888849714019e-05
239,100.27140045166,4.244444422485283e-05
240,120.723350524902,4.288888881334499e-05
241,104.469093322754,3.599999939920069e-05
242,87.015502929688,3.2e-05
243,84.048706054688,3.5333333465095945e-05
244,101.975723266602,4.2666666519105276e-05
245,120.691787719727,4.2666666519105276e-05
246,102.859451293945,3.577777767413726e-05
247,86.16333770752,3.2e-05
248,84.427444458008,3.555555519015938e-05
249,103.806304931641,4.288888881334499e-05
250,120.660224914551,4.244444422485283e-05
251,101.407615661621,3.5333333465095945e-05
252,86.037086486816,3.2e-05
253,85.090232849121,3.577777767413726e-05
254,104.15348815918,4.3111111107597435e-05
255,120.691787719727,4.22222221203258e-05
256,101.312927246094,3.511111022220363e-05
257,85.374290466309,3.2e-05
258,84.995552062988,3.622222188317857e-05
259,105.763122558594,4.3333333212124464e-05
260,119.713386535645,4.199999982608609e-05
261,99.86109161377,3.466666677207676e-05
262,85.058670043945,3.2e-05
263,85.62678527832,3.6444444367143714e-05
264,107.530578613281,4.3333333212124464e-05
265,119.681823730469,4.177777753183364e-05
266,98.630187988281,3.444444352918444e-05
267,84.86930847168,3.222222172506344e-05
268,86.415824890137,3.688888857618502e-05
269,107.719947814941,4.355555550636418e-05
270,118.924339294434,4.133333332279232e-05
271,98.37769317627,3.3999999320143126e-05
272,84.648376464844,3.222222172506344e-05
273,87.236427307129,3.7333332785239066e-05
274,109.361152648926,4.377777770574755e-05
275,117.945930480957,4.1111110838814445e-05
276,97.083671569824,3.377777759507969e-05
277,84.017143249512,3.222222172506344e-05
278,87.173301696777,3.7555555269204215e-05
279,110.844551086426,4.377777770574755e-05
280,117.85124206543,4.088888873430016e-05
281,95.979011535645,3.355555435218737e-05
282,84.206504821777,3.24444434501396e-05
283,88.088592529297,3.799999947824553e-05
284,110.970794677734,4.377777770574755e-05
285,116.872825622559,4.066666662977313e-05
286,94.842788696289,3.333333262712394e-05
287,83.796211242676,3.24444434501396e-05
288,88.940757751465,3.82222219622234e-05
289,112.391067504883,4.377777770574755e-05
290,115.831298828125,4.022222204128097e-05
291,94.874351501465,3.31111109020605e-05
292,83.606834411621,3.2666666693019186e-05
293,88.940757751465,3.8666666171264716e-05
294,113.748229980469,4.4e-05
295,115.768173217773,3.999999955730309e-05
296,93.738136291504,3.31111109020605e-05
297,83.449028015137,3.2666666693019186e-05
298,89.88761138916,3.888888865524259e-05
299,113.685104370117,4.4e-05
300,114.69507598877,3.977777783223965e-05
301,92.885971069336,3.2888888418082625e-05
302,83.322784423828,3.2888888418082625e-05
303,90.929145812988,3.9111110759769614e-05
304,114.979133605957,4.4e-05
305,113.558853149414,3.9333333243734756e-05
306,92.822845458984,3.2666666693019186e-05
307,83.259666442871,3.2888888418082625e-05
308,90.929145812988,3.955555534826178e-05
309,116.083786010742,4.4e-05
310,113.685104370117,3.9111110759769614e-05
311,92.128486633301,3.2666666693019186e-05
312,83.259666442871,3.31111109020605e-05
313,91.939117431641,3.977777783223965e-05
314,116.904388427734,4.4e-05
315,112.643569946289,3.888888865524259e-05
316,91.339447021484,3.2666666693019186e-05
317,83.259666442871,3.31111109020605e-05
318,92.791282653809,3.999999955730309e-05
319,116.746589660645,4.377777770574755e-05
320,111.538909912109,3.8666666171264716e-05
321,91.528816223145,3.24444434501396e-05
322,83.133415222168,3.333333262712394e-05
323,92.6650390625,4.022222204128097e-05
324,117.630310058594,4.377777770574755e-05
325,111.822959899902,3.844444444620128e-05
326,90.866020202637,3.24444434501396e-05
327,83.228103637695,3.333333262712394e-05
328,92.507225036621,4.044444414579526e-05
329,118.387786865234,4.377777770574755e-05
330,110.876113891602,3.82222219622234e-05
331,90.203224182129,3.24444434501396e-05
332,83.101852416992,3.355555435218737e-05
333,94.653419494629,4.066666662977313e-05
334,118.103736877441,4.377777770574755e-05
335,109.834579467773,3.799999947824553e-05
336,90.329475402832,3.222222172506344e-05
337,83.322784423828,3.377777759507969e-05
338,94.369369506836,4.088888873430016e-05
339,118.766532897949,4.377777770574755e-05
340,108.824607849121,3.777777775318209e-05
341,89.792922973633,3.222222172506344e-05
342,83.322784423828,3.377777759507969e-05
343,95.41089630127,4.1111110838814445e-05
344,119.366203308105,4.355555550636418e-05
345,109.266471862793,3.777777775318209e-05
346,89.351058959961,3.222222172506344e-05
347,83.322784423828,3.3999999320143126e-05
348,96.294624328613,4.1111110838814445e-05
349,119.145263671875,4.355555550636418e-05
350,108.130249023438,3.7555555269204215e-05
351,89.47730255127,3.222222172506344e-05
352,83.354347229004,3.3999999320143126e-05
353,95.82120513916,4.133333332279232e-05
354,119.492446899414,4.355555550636418e-05
355,107.309646606445,3.7333332785239066e-05
356,89.035446166992,3.222222172506344e-05
357,83.480590820312,3.4222221804121e-05
358,96.73649597168,4.155555542731935e-05
359,119.839622497559,4.355555550636418e-05
360,107.656829833984,3.711111030126119e-05
361,88.467338562012,3.222222172506344e-05
362,83.449028015137,3.4222221804121e-05
363,97.935836791992,4.155555542731935e-05
364,119.839622497559,4.3333333212124464e-05
365,106.930908203125,3.711111030126119e-05
366,88.751388549805,3.222222172506344e-05
367,83.480590820312,3.444444352918444e-05
368,97.178352355957,4.177777753183364e-05
369,119.997436523438,4.3333333212124464e-05
370,107.309646606445,3.688888857618502e-05
371,88.309524536133,3.222222172506344e-05
372,83.480590820312,3.444444352918444e-05
373,98.030517578125,4.177777753183364e-05
374,120.344612121582,4.3333333212124464e-05
375,106.55216217041,3.688888857618502e-05
376,87.930786132812,3.2e-05
377,83.480590820312,3.444444352918444e-05
378,98.914245605469,4.199999982608609e-05
379,120.09211730957,4.3333333212124464e-05
380,105.857810974121,3.666666609221988e-05
381,88.341087341309,3.2e-05
382,83.7646484375,3.466666677207676e-05
383,98.314567565918,4.199999982608609e-05
384,120.249931335449,4.3111111107597435e-05
385,106.299674987793,3.666666609221988e-05
386,87.678298950195,3.2e-05
387,83.796211242676,3.466666677207676e-05
388,99.103614807129,4.22222221203258e-05
389,120.407737731934,4.3111111107597435e-05
390,105.636871337891,3.6444444367143714e-05
391,87.457359313965,3.2e-05
392,83.606834411621,3.488888849714019e-05
393,100.018905639648,4.22222221203258e-05
394,120.344612121582,4.3111111107597435e-05
395,104.910957336426,3.6444444367143714e-05
396,87.709854125977,3.2e-05
397,83.7646484375,3.488888849714019e-05
398,99.135177612305,4.22222221203258e-05
399,120.470855712891,4.3111111107597435e-05
400,105.542198181152,3.622222188317857e-05
401,88.088592529297,3.2e-05
402,83.890892028809,3.488888849714019e-05
403,99.86109161377,4.22222221203258e-05
404,120.565544128418,4.288888881334499e-05
405,104.879402160645,3.622222188317857e-05
406,87.047065734863,3.2e-05
407,83.7646484375,3.511111022220363e-05
408,100.650131225586,4.244444422485283e-05
409,120.407737731934,4.288888881334499e-05
410,104.15348815918,3.599999939920069e-05
411,87.362678527832,3.2e-05
412,83.922454833984,3.511111022220363e-05
413,100.018905639648,4.244444422485283e-05
414,120.565544128418,4.288888881334499e-05
415,103.616928100586,3.599999939920069e-05
416,87.173301696777,3.2e-05
417,84.048706054688,3.511111022220363e-05
418,100.618576049805,4.244444422485283e-05
419,120.660224914551,4.288888881334499e-05
420,104.342849731445,3.599999939920069e-05
421,86.92081451416,3.2e-05
422,83.922454833984,3.511111022220363e-05
423,101.407615661621,4.244444422485283e-05
424,120.660224914551,4.288888881334499e-05
425,103.774742126465,3.599999939920069e-05
426,87.173301696777,3.2e-05
427,84.14338684082,3.5333333465095945e-05
428,100.555450439453,4.2666666519105276e-05
429,120.691787719727,4.288888881334499e-05
430,103.23819732666,3.577777767413726e-05
431,87.047065734863,3.2e-05
432,84.301193237305,3.5333333465095945e-05
433,101.218238830566,4.2666666519105276e-05
434,120.723350524902,4.2666666519105276e-05
435,103.932548522949,3.577777767413726e-05
436,86.826126098633,3.2e-05
437,84.048706054688,3.5333333465095945e-05
438,101.817916870117,4.2666666519105276e-05
439,120.660224914551,4.2666666519105276e-05
440,103.459121704102,3.577777767413726e-05
441,87.141738891602,3.2e-05
442,84.111831665039,3.5333333465095945e-05
443,102.386032104492,4.2666666519105276e-05
444,120.597106933594,4.2666666519105276e-05
445,102.954139709473,3.577777767413726e-05
446,86.857688903809,3.2e-05
447,84.427444458008,3.5333333465095945e-05
448,101.502304077148,4.2666666519105276e-05
449,120.786476135254,4.2666666519105276e-05
450,103.711616516113,3.577777767413726e-05
451,86.542068481445,3.2e-05
452,84.111831665039,3.5333333465095945e-05
453,101.975723266602,4.2666666519105276e-05
454,120.660224914551,4.2666666519105276e-05
455,103.301315307617,3.577777767413726e-05
456,86.415824890137,3.2e-05
457,84.206504821777,3.5333333465095945e-05
458,102.512275695801,4.2666666519105276e-05
459,120.691787719727,4.2666666519105276e-05
460,102.954139709473,3.577777767413726e-05
461,86.826126098633,3.2e-05
462,84.364318847656,3.5333333465095945e-05
463,101.407615661621,4.2666666519105276e-05
464,120.691787719727,4.2666666519105276e-05
465,103.711616516113,3.577777767413726e-05
466,86.605194091797,3.2e-05
467,84.111831665039,3.5333333465095945e-05
468,101.975723266602,4.2666666519105276e-05
469,120.723350524902,4.2666666519105276e-05
470,103.490684509277,3.577777767413726e-05
471,86.510513305664,3.2e-05
472,84.301193237305,3.5333333465095945e-05
473,102.354469299316,4.2666666519105276e-05
474,120.565544128418,4.2666666519105276e-05
475,103.048820495605,3.577777767413726e-05
476,86.826126098633,3.2e-05
477,84.238067626953,3.5333333465095945e-05
478,101.092002868652,4.2666666519105276e-05
479,120.660224914551,4.2666666519105276e-05
480,104.090362548828,3.577777767413726e-05
481,86.763008117676,3.2e-05
482,83.922454833984,3.5333333465095945e-05
483,101.502304077148,4.2666666519105276e-05
484,120.660224914551,4.288888881334499e-05
485,103.806304931641,3.577777767413726e-05
486,86.7314453125,3.2e-05
487,84.017143249512,3.5333333465095945e-05
488,101.75479888916,4.2666666519105276e-05
489,120.597106933594,4.288888881334499e-05
490,103.490684509277,3.577777767413726e-05
491,87.078628540039,3.2e-05
492,84.14338684082,3.5333333465095945e-05
493,100.555450439453,4.244444422485283e-05
494,120.597106933594,4.288888881334499e-05
495,104.469093322754,3.599999939920069e-05
496,86.857688903809,3.2e-05
497,84.206504821777,3.511111022220363e-05
498,100.839508056641,4.244444422485283e-05
499,120.502418518066,4.288888881334499e-05
500,104.121925354004,3.599999939920069e-05
